320;130514532RR0001;LA FONDATION DU CENTRE HOSPITALIER RÉGIONAL DE SEPT-ÎLES INC
321;130533680RR0001;FONDATION JEANNE-MANCE
322;130628936RR0001;CENTRAIDE RICHELIEU-YAMASKA INC
323;130650195RR0001;"ST PATRICK'S RESTORATION FOUNDATION/FONDATION DE RESTAURATION ""ST PATRICK'S"""
324;130918493RR0001;OEUVRE CHARITABLE DES CHEVALIERS DE COLOMB DU QUEBEC
325;130970932RR0001;"FONDATION ""POUR ENFANTS SEULEMENT""/""JUST FOR KIDS"" FOUNDATION"
326;131260127RR0001;FONDATION D'AIDE DIRECTE-SIDA MONTREAL
327;131347197RR0001;FONDATION SAINT-PATRICK DE MONTREAL/MONTREAL ST. PATRICK'S FOUNDATION
328;131441362RR0001;FONDATION VILLA-NOTRE-DAME-DE-GRACE
329;131475303RR0001;NOVA MONTREAL FOUNDATION - FONDATION NOVA MONTRÉAL
330;131482341RR0001;LA FONDATION TRAVAIL SANS FRONTIERES INC.
331;131714594RR0001;FONDATION PAUL GIROUX
332;131856973RR0001;COMITE ENTRAIDE - SECTEURS PUBLIC ET PARAPUBLIC
333;131900359RR0001;FONDATION PALMYRA INC
334;131903874RR0001;FONDATION CHARLES-BRUNEAU
335;131908741RR0001;CENTRE DE SANTE ET DE SERVICES SOCIAUX DE VAUDREUIL-SOULANGES
336;131910457RR0001;FONDATION BUTTERS-BUTTERS FOUNDATION
337;132004375RR0001;FONDATION ÉTOILES D'OR WARWICK
338;132004987RR0001;FONDATION DU DEVELOPPEMENT DURABLE INC
339;132021668RR0001;LAKESHORE GENERAL HOSPITAL FOUNDATION,
340;132097288RR0001;FONDATION DU CENTRE HOSPITALIER MONT-LAURIER
341;132141383RR0001;MAISON DES JEUNES DE CONTRECOEUR INC
342;132154899RR0001;FONDATION DE L'UNIVERSITÉ DU QUÉBEC À RIMOUSKI INC.
343;132174129RR0001;MONTREAL ASSOCIATION FOR THE BLIND FOUNDATION/ASSOCIATION MONTREALAISE POUR LES AVEUGLES FONDATION
344;132226432RR0001;FONDATION DU CENTRE HOSPITALIER PIERRE-JANET
345;132269655RR0001;FONDATION DES AVEUGLES DU QUÉBEC (F.A.Q.)/ QUEBEC FOUNDATION FOR THE BLIND (Q.F.B.)
346;132286808RR0001;CENTRAIDE QUÉBEC ET CHAUDIÈRE-APPALACHES
347;132389537RR0001;FABRIQUE DE LA PAROISSE DE NOTRE DAME DE LA CONSOLATA ARCHIDIOCESE DE MONTREAL
348;132465824RR0001;FONDATION COLLÈGE-ANDRÉ-GRASSET
349;132589433RR0001;FONDATION DES AMIS DU SÉMINAIRE DE TROIS-RIVIÈRES
350;132637000RR0001;FONDATION DU CSSS DES SOURCES
351;132644006RR0001;FONDATION COMMUNAUTAIRE DU GRAND QUÉBEC
352;132698879RR0001;PrésÂges
353;132710666RR0001;FONDATION DU RESEAU DE SANTE ET DE SERVICES SOCIAUX DES BASQUES
354;132867078RR0001;FONDATION HOTEL DIEU DE ST-JEROME INC
355;132927757RR0001;FONDATION DE L'HÔPITAL DU SUROÎT
356;133327445RR0001;FONDATION DU CENTRE RÉGIONALE DE SANTÉ ET DE SERVICES SOCIAUX RIMOUSKI INC.
357;133604348RR0001;LA FONDATION DE L'INSTITUT MARITIME DU QUEBEC INC QUEBEC MARITIME INSTITUTE FOUNDATION INC
358;133661637RR0001;Fondation hôpital Pierre-Boucher
359;133800540RR0001;FONDATION DU COLLÈGE AHUNTSIC
360;133840629RR0001;THE JEFFERY HALE FOUNDATION - LA FONDATION JEFFERY HALE
361;134154095RR0001;FONDATION RÉSIDENCE DENIS-MARCOTTE
362;134269539RR0001;FONDATION CÉGEP DE SHERBROOKE
363;134620012RR0001;LA FONDATION POUR LA CREATION DU CENTRE HELLENIQUE HOSPITALIER DE SOINS PROLONGES/THE FOUNDATION FOR THE CREATION OF THEHELLENIC CHRONIC CARE HOSPITAL
364;134963933RR0001;LA FONDATION DU CÉGEP DU VIEUX MONTRÉAL
365;135098804RR0001;FONDATION CHARLEROI
366;135308021RR0001;LES AUXILIAIRES BENEVOLES DE L'HOPITAL D'ARGENTEUIL/THE AUXILIARY OF L'HOPITAL D'ARGENTEUIL
367;135671337RR0001;LA FONDATION HEBERGEMENT ST-AUGUSTIN
368;135943397RR0001;Fondation prévention suicide les Deux Rives
369;136305331RR0001;LA FONDATION DU CENTRE DE SANTÉ DES NORD-CÔTIERS
370;136358397RR0001;THE MCCORD MUSEUM FOUNDATION/ LA FONDATION DU MUSÉE MCCORD
371;136480175RR0001;FONDATION DE SANTÉ DES COLLINES/ DES COLLINES HEALTH FOUNDATION
372;136598208RR0001;FONDATION LES AMIS DE LA C.A.S.A.
373;136712114RR0001;FONDATION CANADIENNE DE LA VIDÉO RELIGIEUSE
374;136913936RR0001;HADASSAH-WIZO CANADA FOUNDATION
375;136980604RR0001;FONDATION DE L'HOPITAL COMMUNAUTAIRE DU PONTIAC INC./THE PONTIAC COMMUNITY HOSPITAL FOUNDATION INC.
376;137003927RR0001;LA FONDATION DU PATRIMOINE JEAN-DE-BREBEUF
377;137122164RR0001;FONDATION KERANNA INC
378;137144887RR0001;LES AMIS DE L'ECOLE DE WATERVILLE INC.
379;137493987RR0001;ENTRAIDE DIABETIQUE DU QUEBEC INC
380;138083837RR0001;FONDATION POUR LA FORMATION PROFESSIONNELLE EN TRANSPORT ROUTIER DES MARCHANDISES DU QUÉBEC
381;138127105RR0001;LA FONDATION DU SANCTUAIRE MARIE-REINE-DES-COEURS DE MONTREAL
382;138386099RR0001;FONDATION DU COLLEGE BEAUBOIS
383;138416268RR0001;FONDATION DU MUSÉE DES BEAUX-ARTS DE MONTRÉAL
384;138647003RR0001;Fondation Bon Départ de Canadian Tire du Québec inc.
385;138697057RR0001;FONDATION RICHELIEU DE JOLIETTE INC.
386;138699533RR0001;FONDATION DU CÉGEP DE SAINT-LAURENT
387;138885082RR0001;B'NAI B'RITH FOUNDATION OF MAPLE LEAF LODGE
388;139065361RR0001;FONDATION ALPHONSE LEPAGE INC.
389;139189005RR0001;FONDATION FAMIJEUNES SAINT-HENRI
390;139191530RR0001;FONDATION MARCEL-VAILLANCOURT POUR L'ENFANCE LAVALLOISE
391;139234280RR0001;FONDATION DU COLLEGE JESUS-MARIE DE SILLERY
392;139529648RR0001;LA FONDATION DES TOXICOMANES DU QUEBEC INC
393;139733406RR0001;Fondation Médicale des Laurentides et des Pays-d'en-Haut
394;140113143RR0001;LAVAL EN FLEURS (1988)
395;140450081RR0001;FONDATION MÈRE PAUL-MARIE INC.
396;140532813RR0001;MISSION CHEZ-NOUS
397;140607490RR0001;Fondation québécoise du SIDA
398;140684325RR0001;LA FONDATION DU CANCER DU SEIN DU QUEBEC/QUEBEC BREAST CANCER FOUNDATION
399;140707217RR0001;CENTRAIDE HAUTE-COTE-NORD / MANICOUAGAN
400;140714890RR0001;FONDATION DU JARDIN ZOOLOGIQUE DE GRANBY
401;140747882RR0002;FONDATION DE L'HOPITAL DE LA BAIE DES HA! HA!
402;140820614RR0001;FONDATION DU MUSÉE NAVAL DE QUÉBEC
403;140830415RR0001;FONDATION SANTÉ BAIE-DES-CHALEURS
404;140938523RR0001;FONDATION EMILE-Z-LAVIOLETTE
405;141006171RR0001;FONDATION L'AUBE DE LA PAIX
406;141013680RR0001;SHRINERS HOSPITALS FOR CHILDREN
407;141030312RR0001;LA FONDATION AU NOM DE L'ENFANT
408;141070219RR0001;FONDATION PINOCCHIOS
409;141083840RR0001;FONDATION DES SERVICES SANTE ET SOCIAUX DE PORTNEUF
410;141092395RR0001;LA FONDATION DU FESTIN DE LA ST-HUBERT
411;141199836RR0001;FONDS DE DÉVELOPPEMENT DU COLLÈGE ÉDOUARD-MONTPETIT
412;141307322RR0001;CORPORATION DE SERVICES SAINT-VALLIER
413;141380402RR0001;HAYASTAN FOUNDATION CANADA INC./FONDATION HAYASTAN CANADA INC.
414;141399287RR0001;FONDATION ATOUT VOIR DU QUEBEC INC
415;141431742RR0001;FONDATION DU MUSEE QUEBECOIS DE CULTURE POPULAIRE
416;141440958RR0001;FONDATION DU MUSEE NATIONAL DES BEAUX-ARTS DU QUEBEC
417;141512400RR0001;FONDATION DU CENTRE DE SANTÉ ET DE SERVICES SOCIAUX DU VAL-SAINT-FRANÇOIS
418;141528620RR0001;FONDATION CARREFOUR POUR ELLE INC.
419;141642231RR0001;FONDATION À L'EMPLOYABILITE DU QUEBEC INC
420;141652917RR0001;FONDATION DE L'ECOLE PRIMAIRE LES TROIS SAISONS INC
421;141713446RR0001;CENTRE NUHAB INC./ NUHAB CENTER INC.
422;141761155RR0001;Fondation de l'Institut universitaire en santé mentale de Québec
423;142674936RR0001;Hôtellerie Pavillon Marguerite d'Youville
424;144138880RR0001;ASSOCIATION DES BÉNÉVOLES DU CENTRE HOSPITALIER ST-EUSTACHE
425;144250248RR0001;FONDATION MOSD/MOSD FOUNDATION
426;144875945RR0001;FONDATION DE LA FAUNE DU QUEBEC
427;801081894RR0001;Fondation imaginer un monde meilleur
428;801315466RR0001;Héritage Anneplainois
429;801431503RR0001;Binefit Canada Foundation / Fondation Binefit Canada
430;801480401RR0001;La fondation Gilead Jubilation / The Gilead Jubilation Foundation
431;801600503RR0001;Tidal East Global Relief Fund
432;801801549RR0001;GESTAC HDL INC.
433;802022681RR0001;Fondation Lien-Partage inc.
434;802437517RR0001;Fonds Solidarité Sud
435;803127406RR0001;Fondation IFRAD
436;803302470RR0001;FONDATION MATHIEU LAFOND
437;803342344RR0001;60 MILLION GIRLS/ 60 MILLIONS DE FILLES
438;803496918RR0001;Fondation d'adolescents en difficulté du Québec
439;803653690RR0001;Fondation J'ai ma place
440;803823681RR0001;Fondation Mon Étoile pour le financement de la recherche curative du cancer / My Star for curative cancer research funding
441;803998467RR0001;Children's Metropolitan Relief Fund
442;804213759RR0001;BenefAction Foundation
443;804707107RR0001;BNI Canadan Foundation / Fondation BNI Canada
444;805144029RR0001;La Fondation Robinson Sheppard Shapiro / The Robinson Sheppard Shapiro Foundation
445;805176500RR0001;Fondation du 21ième siècle de la communauté catholique / The 21st Century Catholic Community Foundation
446;805369600RR0001;Association du cancer Lise Morin
447;805467545RR0001;FONDATION EDMUND WOOD/EDMUND WOOD FOUNDATION
448;805502341RR0001;FONDATION DU MAIRE DE GRANBY INC.
449;805752359RR0001;The Georges St-Pierre Foundation / La Fondation Georges St-Pierre
450;805847514RR0001;World Wide Hearing Foundation Canada
451;806494027RR0001;Fondation Campus Charlevoix
452;806546016RR0001;Fondation du Musée de la nature et des sciences
453;806810685RR0001;Fondation Pas à Pas / Step by Step Foundation
454;806821955RR0001;FONDATION DES LOGIS ROSE-VIRGINIE
455;807031315RR0001;Fondation St-Hubert
456;807078290RR0001;Fondation Uro-Laval
457;807412473RR0001;FONDATION CHARLES GUINDON
458;807779244RR0001;Fondation du Cégep Héritage / Heritage College Foundation
459;808004873RR0001;FONDATION DE L'ÉGLISE L'ANNONCIATION D'OKA
460;809032873RR0001;FONDATION DU CLSC DU VIEUX LA CHINE
461;809078702RR0001;Fondation du Collège Notre-Dame de Rivière-du-Loup
462;809091267RR0001;Productions généreuses
463;809108699RR0001;Festival Country de Trois-Rivières
464;809210800RR0001;FONDS GB - GB FUNDS
465;809432685RR0001;La Fondation impact de Montréal / Montréal Impact Foundation
466;809534134RR0001;Fonds Einick Gitelman / Einick Gitelman Funds
467;809628548RR0001;FONDATION DE LA MAISON DE QUARTIER
468;810171710RR0001;1000 km pour l'Avenir
469;810822478RR0001;LA FONDATION EN ENVIRONNEMENT ET DÉVELOPPEMENT DURABLE
470;810928093RR0001;Les oeuvres Kiwanis Jonquière
471;811005453RR0001;Fondation Diabète Suroît
472;811311349RR0001;FONDATION DE L'ÉCOLE NATIONALE DE THÉÂTRE DU CANADA / NATIONAL THEATRE SCHOOL OF CANADA FOUNDATION
473;811321066RR0001;Fondation du petit Séminaire Diocésain de Québec
474;811432871RR0001;FONDATION DU MUSEE DE LACHINE
475;811469493RR0001;Fondation Dignité
476;812169548RR0001;FONDATION LE BOULOT VERS...
477;812374684RR0001;Fondation Robin des Bois / Robin des Bois Foundation
478;813102738RR0001;The Black Sheep Foundation of Canada / La fondation mouton noir du Canada
479;813520673RR0001;CLASSIQUE RICHELIEU HARNOIS
480;813688256RR0001;Fondation du Théâtre de la Ligue Nationale d'Improvisation
481;813757143RR0001;FONDATION DU CENTRE LE HAVRE
482;814690947RR0001;FONDATION DU FESTIVAL INTERNATIONAL DE LANAUDIÈRE INC.
483;815215892RR0001;New Pathways: Foundation for the Future of First Nations / Nouveaux Sentiers: Fondation pour l'avenir des premières nations
484;815382684RR0001;Fondation Han-Logement
485;815844659RR0001;Corporation des biens culturels de la ville de Brossard
486;816097828RR0001;Fondation du Centre de la biodiversité de Bécancour
487;816976872RR0001;FONDATION DU CENTRE DE LA FAMILLE VALCARTIER
488;817244486RR0001;Fondation Le Pèlerin
489;817384712RR0001;Fondation Émergo
490;818398554RR0001;Fondation Externat Saint-Jean-Eudes
491;818785677RR0001;FONDATION SAINT-DENIS-SUR-RICHELIEU
492;818947699RR0001;Fondation 24h Tremblant
493;820345882RR0001;Maison des Soins Palliatifs du Sault-Saint-Louis
494;820407468RR0001;Fondation du CSSS de Vaudreuil-Soulanges
495;820431658RR0001;Fondation Communautaire de l'Abitibi-Témiscamingue
496;820568681RR0001;Fondation de la Fédération des médecins spécialistes du Québec
497;821164894RR0001;Fonds Marie-François
498;821331758RR0001;Fondation Auberge Madeleine
499;821698024RR0001;Fondation Daniel Lamarre
500;821744679RR0001;FONDATION ELOIZE
501;821898343RR0001;THE WEST ISLAND CRUSADE AGAINST CANCER
502;822114153RR0001;Estate Albert H. Ginman
503;822750030RR0001;Fondation le Chaînon / Le Chaînon Foundation
504;823224548RR0001;FONDATION CATHEDRALE ST-SAUVEUR/ST-SAUVEUR CATHEDRAL TRUST
505;823328554RR0001;Fondation Mab-Mackay Mab-Mackay Foundation
506;823747282RR0001;Hazel Breakey Youth Foundation / Fondation Jeunesse Hazel Breakey
507;823941216RR0001;Fondation de centre québécois de lutte aux dépendances
508;824349096RR0001;FONDATION RONALD DENIS M.D.
509;824452296RR0001;Fondation OLI / OLI Foundation
510;824486815RR0001;Fondation François Bonnardel
511;825109333RR0001;Fondation du Musée d'art de Joliette
512;825241532RR0001;Fondation Ashugun/ Ashugun Foundation
513;825469307RR0001;La Fondation Sami Fruits pour les petits / Sami Fruits for Kids Foundation
514;825575954RR0001;Fondation Lamikal Sacré-Coeur Canada-Haîti
515;825619133RR0001;Fondation Néz pour vivre
516;825807365RR0001;LA FONDATION MPT
517;826237729RR0001;FONDATION HISTOIRE QUÉBEC
518;826444069RR0001;Fondation relais d'espérance
519;826678054RR0001;Fondation de l'École de technologie supérieure (ÉTS)
520;826825341RR0001;THE KIDS HELPING KIDS CHARITABLE FOUNDATION
521;826861163RR0001;Fondation des offices jeunesse internationaux du Québec
522;827061300RR0001;Fonds Jason/Jason Fund
523;827492216RR0001;Foundation on Antivirals:/Fondation sur les antiviraux
524;827648825RR0001;Fondation Louis-Philippe Gagnon
525;827718438RR0001;Fondation Fiduciaire Nick Michel
526;828119826RR0001;Fiducie du Patrimoine culturel des Augustines
527;828162222RR0001;Comité Piste Cyclable Beauce
528;828249946RR0001;JARISLOWSKY FRASER DONOR ADVISED FOUNDATION
529;828291369RR0001;Fondation des Amis de l'Aviation royale du Canada
530;828357442RR0001;Montréal Foundation For Helping People In Need / Fondation De Montréal Aidant Les Personnes Dans Le Besoin
531;828593160RR0001;FONDATION HULL-VOLANT DE L'OUTAOUAIS
532;828644351RR0001;Fondation du collège Reine-Marie
533;828651356RR0001;Fondation Option des Amériques
534;828684290RR0001;Fondation du grand défi Pierre Lavoie
535;828827360RR0001;Fondation Club Rotary d'Alma
536;829042159RR0001;Fonds Escale Notre-Dame
537;829227610RR0001;Fondation au coeur de notre héritage
538;829327162RR0001;FONDATION RICHELIEU KENOGAMI
539;829330950RR0001;Fondation Jonction pour Elle
540;829367622RR0001;Fondation Tel-Jeunes
541;829384106RR0001;Fondation Tour du Chapeau / Hat Trick Foundation
542;829543115RR0001;Fondation PSI
543;829708403RR0001;Trans Canada Trail Foundation - Sentier Transcanadien Fondation
544;829919810RR0001;Fondation diabète Brome-Missisquoi
545;830117321RR0001;FONDATION LES ENFANTS DE L'AVENIR / TOMORROW'S CHILDREN FOUNDATION
546;830124103RR0001;Fondation Tourniquet
547;830982872RR0001;FONDATION SAINTE-JEANNE-DE-CHANTAL N.D.I.P.
548;831030549RR0001;FONDATION DU CANCER MONIQUE MALENFANT-PINIZZOTTO / MONIQUE MALENFANT-PINIZZOTTO CANCER FOUNDATION
549;831088158RR0001;Fondation de l'église Saint-Charles-Borromée de Charlesbourg
550;831141858RR0001;ActionS pour le mieux-être de l'enfance
551;831143052RR0001;Fondation centre d'intervention familiale le transit
552;831185020RR0001;Fondation Alicia / Alicia Foundation
553;831335856RR0001;Fondation Richelieu Saint-Jean
554;831336656RR0001;Fondation nourrir l'espoir / Feeding Hope Foundation
555;831487673RR0001;FONDATION EDOUARD ET SES ÉTOILES
556;831492673RR0001;FONDATION PASTORALE PENTECOTE
557;831577283RR0001;Fondation Air Canada - Air Canada Foundation
558;831580360RR0001;Fondation Les amis du phare
559;831582929RR0001;THE TENAQUIP FOUNDATION/LA FONDATION TENAQUIP
560;831817465RR0001;Fondation Alzheimer de Québec
561;832145668RR0001;La Fondation Mathis Dumais-Dontigny
562;832408256RR0001;Fondation Richelieu Montmagny
563;832469670RR0001;FONDATION ROBERT DUTTON
564;832932081RR0001;Fondation Joly-Messier / Joly-Messier Foundation
565;832964886RR0001;Fondation Les Équipières Sociales
566;833096035RR0001;Chenail roule pour l'espoir
567;833224801RR0001;Fondation de l'École de cirque de Québec
568;833295249RR0001;Kurling for Kids / Curling pour enfants
569;833411473RR0001;ONEXONE FOUNDATION/FONDATION ONEXONE
570;833586142RR0001;SENNEVILLE PARTAGE/SENNEVILLE SHARES
571;833818677RR0001;FONDATION DU COLLÈGE STANISLAS
572;834521940RR0001;FONDATION ÉMILIE-TAVERNIER-GAMELIN
573;834542342RR0001;FONDATION DU DIABÈTE LAVAL, LAURENTIDES
574;834782286RR0001;Fondation communautaire du Saguenay-Lac-Saint-Jean
575;835014473RR0001;FONDATION DU CLUB ROTARY MONT-TREMBLANT
576;835217142RR0001;FONDATION DOMUS DOMINI
577;835256264RR0001;Fondation Yves Audette
578;835877457RR0001;FONDATION TOURNESOL POUR LES ENFANTS D'ICI
579;835903543RR0001;FONDATION SOINS SANTE OPTIMAL/OPTIMAL HEALTH CARE FOUNDATION
580;836664961RR0001;PR-RP ABERCORN INC
581;836775353RR0001;Fondation des bibliothèques publiques de Montréal
582;836973222RR0001;La grande guignolée des médias de la Rive-Sud (Montréal)
583;837164474RR0001;FONDATION TIRELIRE
584;837305523RR0001;FONDATION SIMPLE PLAN / SIMPLE PLAN FOUNDATION
585;837525948RR0001;LA FONDATION DE LA MAISON DU PÈRE
586;837657022RR0001;La Fondation au diapason soins palliatifs-Au Diapason Palliative Care Foundation
587;838152205RR0001;Fondation de l'académie du trésor - Treasure Academy Foundation
588;838321628RR0001;Fondation Prince Albert II de Monaco (Canada) / The Prince Albert II of Monaco Foundation (Canada)
589;838784924RR0001;Fondation du Glaucome du Québec
590;839287273RR0001;FONDATION DU CENTRE D'ACTION BÉNÉVOLE L'ACTUEL
591;839886421RR0001;Fondation Club St-Ephrem
592;840225528RR0001;FONDATION ANDRE DEDE FORTIN
593;840315667RR0001;Fondation de l'Ensemble DA CAPO
594;840367353RR0001;Fondation centre action / Action Centre Foundation
595;840629141RR0001;WORLD WATER SOURCE/SOURCE D'EAU MONDIALE
596;840691885RR0001;Fondation Le Petit Blanchon
597;841176472RR0001;VALERO ENERGY FOUNDATION OF CANADA / FONDATION ÉNERGIE VALERO DU CANADA
598;841374531RR0001;Fondation Casse-Tête
599;842024564RR0001;FONDATION UN GESTE POUR LA VIE
600;842336430RR0001;Fondation villa de la paix
601;842476541RR0001;FONDATION LES AMIS D'ELLIOT
602;842647976RR0001;Fondation du centre d'aide et d'action bénévole de Charlebourg
603;843263062RR0001;Centre de pédiatrie sociale de Trois-Rivières
604;843339136RR0001;Campus 2 Foundation / Fondation Campus 2
605;843377409RR0001;Fondation Industrielle alliance pour l'apprentissage d'une langue seconde/Industrial Alliance Foundation for Learning s Second Language
606;843410044RR0001;Fondation Jean-Neveu
607;843599507RR0001;Fondation de l'École de musique de Matane
608;843907494RR0001;Fondation de L'Arche L'Étoile
609;844629444RR0001;Fondation Corbeille d'Émilie
610;844640441RR0001;Fondation du Centre jeunesse des Laurentides
611;844665851RR0001;FONDATION CENTRE D'ACCUEIL PONTIAC
612;844784348RR0001;FONDATION CARRÉ SAINT-LOUIS DE JOLIETTE
613;845240399RR0001;La Fondation des Saints-Anges en musique de Lachine
614;845553569RR0001;TRINITY FOUNDATION DANVILLE - FONDATION TRINITY DANVILLE
615;846069219RR0001;FRANK CAVALLARO FOUNDATION/FONDATION FRANK CAVALLARO
616;846104487RR0001;Fondation patrimoniale Nostre Dame de Kebec / Nostre Dame de Kebec Heritage Foundation
617;846248292RR0001;Fondation de l'eau rivière du nord
618;846333169RR0001;LA FONDATION DU CENTRE CASA
619;846366235RR0001;Fondation de l'Église La Nativité de Notre-Dame
620;846414274RR0001;FONDATION PASTORALE DU DIOCÈSE DE NICOLET INC.
621;846758126RR0001;FONDATION DU CÉGEP DE L'OUTAOUAIS
622;846976348RR0001;FONDATION TANGENTE
623;847373669RR0001;Moving Forward Together: A Campaign for Healing and reconciliation/Avançons ensemble: Une campagne de guérison et de réconciliation
624;847531720RR0001;CHARLES-ALEXANDRE LANERO FOUNDATION FOR RESEARCH ON NON-KETOTIC HYPERGLYCINEMIA INC
625;847698800RR0001;Fondation Simone-Bourdon
626;847794989RR0001;Fondation concours musical international de Montréal
627;848130563RR0001;FONDATION DE LA MAISON DESJARDINS DE SOINS PALLIATIFS DU KRTB
628;848375986RR0001;Fondation Le Grand Chemin
629;848706743RR0001;FONDATION HUMANISTE DU QUEBEC / HUMANIST FOUNDATION OF QUEBEC
630;848753554RR0001;THE CANADIAN RAILROAD HISTORICAL ASSOCIATION FOUNDATION LA FONDATION DE L'ASSOCIATION CANADIENNE D'HISTOIRE FERROVIAIRE
631;849181755RR0001;Fondation Scoute Saint-Georges
632;849210406RR0001;Fondation André Trudeau
633;849250493RR0001;Fiducie des oeuvres de l'Évêque du diocèse de Chicoutimi
634;849298963RR0001;THE SPIRITUAL ASSEMBLY OF THE BAHA'IS OF DOLLARD DES ORMEAUX
635;849309547RR0001;THE CANADIAN FOUNDATION FOR COOPERATION AND DEVELOPMENT/LA FONDATION CANADIENNE POUR LA COOPERATION ET LE DEVELOPPEMENT
636;849361407RR0001;Fondation de la Maison l'Angélique de Charlevoix
637;849710157RR0001;Fondation Club Avenir
638;850179631RR0001;Fondation des amis d'AIDI
639;850551466RR0001;Fondation de l'université de Montréal
640;850788720RR0001;FONDATION DU CENTRE D'AIDE POUR HOMMES DE LANAUDIÈRE CAHo
641;850799081RR0001;Fondation Accueil Bonneau / Accueil Bonneau Foundation
642;851788315RR0001;Parkinson Estrie
643;852123280RR0001;Association des Auxiliaires bénévoles du centre hospitalier de Granby
644;852141324RR0001;FONDATION ÉCOUTE SECOURS
645;852567197RR0001;FONDATION DU COLLÈGE DU MONT STE-ANNE
646;852673391RR0001;Fondation Richelieu Laurentienne
647;852730209RR0001;La fondation Académie Lafontaine
648;852808955RR0001;Étoile de Martin
649;852828359RR0001;Fondation Rocheleau Labranche
650;852847383RR0001;FONDATION DU COLLÈGE COOPÉRATIF L'HORIZON
651;853332617RR0001;Fondation pour les élèves de la Commission scolaire de la Région-de-Sherbrooke
652;853367340RR0001;FONDATION CLAUDE MASSE
653;853446243RR0001;ARH HEALTHCARE FOUNDATION / FONDATION ARH SANTE
654;853855807RR0001;LES AMIS DES FRATERNITES MONASTIQUES DE JERUSALEM - MONTREAL
655;854420064RR0001;Fondation sur les leucodystrophies
656;854604758RR0001;Fondation Baluchon Alzheimer
657;854889417RR0001;Fondation du service de police de la ville de Montréal / TheService de Police de la Ville de Montréal Foundation
658;854905411RR0001;Fondation Collège Notre-Dame des Servites
659;855144481RR0001;MOMENTS INTIMACY LAUGHTER KINSHIP FOUNDATION
660;855236162RR0001;FONDATION JAIDE (JEUNES ADULTES ITINÉRANTS, DÉMUNIS ET EXCLUS)
661;855331450RR0001;Fondation Jonquière-Médic
662;855413662RR0001;Mu Omicron Zeta Association du Canada / Mu Omicron Zeta Association of Canada
663;856111083RR0001;LA FONDATION COMMUNAUTAIRE D'ARTHABASKA
664;856182084RR0001;FONDATION ASSELIN-CHICOBI
665;856292206RR0001;CORPORATION DU NOEL DES ENFANTS 2002
666;856849500RR0001;LA FONDATION LAVALLOISE DES LETTRES
667;856849898RR0001;Les amis de la bibliothèque de Pointe-Claire / The Friends of the Pointe-Claire Library
668;856972872RR0001;FONDATION POUR LA RECHERCHE EN CHIRURGIE THORACIQUE DE MONTRÉAL
669;856972963RR0001;FONDATION DE LA PLACE DES ARTS
670;856980321RR0001;FONDATION DE L'ATAXIE CHARLEVOIX-SAGUENAY
671;856982475RR0001;AMIS DE LA BIBLIOTHEQUE DE BROSSARD
672;857178248RR0001;LA FONDATION FABRIQUE DE SAYABEC (MAURICE FOURNIER)
673;857214084RR0001;La Fondation de la Société d'adoption Enfants du monde / Children of the World Adoption Society Foundation
674;857238307RR0001;LA FONDATION DU MOUVEMENT CONTRE LE VIOL ET L'INCESTE
675;857823835RR0001;LES AMIS DE STEWART HALL/THE FRIENDS OF STEWART HALL
676;858222573RR0001;La Fondation Jean-Montbourquette
677;858275670RR0001;FONDATION DE L'AMIE
678;858633621RR0001;Eva R. Gsum Foundation
679;859142325RR0001;FONDATION COWBOYS FRINGANTS
680;859315509RR0001;LA FONDATION DE LA SOCIÉTÉ D'HISTOIRE DE SHERBROOKE
681;859416380RR0001;La fondation de l'école Beaulieu, un quartier, une vie
682;859501371RR0001;FONDATION DES MÉDECINS CANADO-HAÏTIENS
683;859545576RR0001;LES OEUVRES DU PRESBYTERE SACRE-COEUR DU BASSIN INC.
684;859703555RR0001;La Fondation du Centre d'Action Bénévole de la Vallée du Richelieu
685;859713109RR0001;DR. W. J. KLINCK FOUNDATION / LA FONDATION DR. W. J. KLINCK
686;859795700RR0001;FONDATION D'ENTRAIDE EN SANTE DES BENEVOLES DE STE-ANNE
687;859807646RR0001;FONDATION CAPITALE DES JEUNES JUIFS DE CHOMEDEY/YOUNG ISRAEL OF CHOMEDEY CAPITAL FOUNDATION
688;859961203RR0001;FONDATION DE LA RÉSIDENCE MARCEL SIOUI
689;860061274RR0001;CUMMINGS JEWISH CENTRE FOR SENIORS FOUNDATION/FONDATION CENTRE JUIF CUMMINGS POUR AINES
690;860071901RR0001;FONDATION JEUNESSE SOLEIL / SUN YOUTH ORGANIZATION FOUNDATION
691;860175736RR0001;FONDATION DE L'HÔPITAL D'ARGENTEUIL
692;860239409RR0001;FONDATION DU CLUB ROTARY DE LAVAL
693;860749894RR0001;FONDATION ANGELICA
694;860791466RR0001;TYNDALE ST. GEORGE'S FOUNDATION / FONDATION TYNDALE ST-GEORGES
695;860826833RR0001;FONDATION PAUL PINEAULT POUR SOULAGER L'ALZHEIMER
696;861145704RR0001;FONDATION DE LA CINEMATHEQUE QUEBECOISE / THE QUEBEC CINEMATHEQUE FOUNDATION
697;861339216RR0001;CORPORATION DE SOUTIEN DU CENTRE MARIA-CHAPDELAINE
698;861376234RR0001;FONDATION LA MAISON D'HÉBERGEMENT LE BALUCHON INC.
